cluster,task,n_active,n_valid,n_toxic,n_nontoxic,pct_toxic,pct_nontoxic
218,SR-MMP,11,6,0,6,0.0,100.0
218,NR-AhR,11,10,0,10,0.0,100.0
218,NR-ER-LBD,11,11,0,11,0.0,100.0
218,SR-ATAD5,11,11,0,11,0.0,100.0
218,SR-p53,11,9,0,9,0.0,100.0
219,NR-AR,2,2,0,2,0.0,100.0
219,NR-Aromatase,2,2,0,2,0.0,100.0
219,NR-PPAR-gamma,2,2,0,2,0.0,100.0
219,SR-HSE,2,2,0,2,0.0,100.0
219,NR-AR-LBD,2,2,0,2,0.0,100.0
219,NR-ER,2,2,0,2,0.0,100.0
219,SR-ARE,2,2,0,2,0.0,100.0
219,SR-MMP,2,2,0,2,0.0,100.0
219,NR-AhR,2,2,1,1,50.0,50.0
219,NR-ER-LBD,2,2,0,2,0.0,100.0
219,SR-ATAD5,2,2,0,2,0.0,100.0
219,SR-p53,2,2,0,2,0.0,100.0
220,NR-AR,4,4,1,3,25.0,75.0
220,NR-Aromatase,4,4,0,4,0.0,100.0
220,NR-PPAR-gamma,4,4,0,4,0.0,100.0
220,SR-HSE,4,3,0,3,0.0,100.0
220,NR-AR-LBD,4,4,1,3,25.0,75.0
220,NR-ER,4,3,1,2,33.33,66.67
220,SR-ARE,4,3,0,3,0.0,100.0
220,SR-MMP,4,3,0,3,0.0,100.0
220,NR-AhR,4,3,1,2,33.33,66.67
220,NR-ER-LBD,4,4,0,4,0.0,100.0
220,SR-ATAD5,4,4,0,4,0.0,100.0
220,SR-p53,4,4,0,4,0.0,100.0
221,NR-AR,17,16,0,16,0.0,100.0
221,NR-Aromatase,17,11,0,11,0.0,100.0
221,NR-PPAR-gamma,17,13,0,13,0.0,100.0
221,SR-HSE,17,15,0,15,0.0,100.0
221,NR-AR-LBD,17,14,0,14,0.0,100.0
221,NR-ER,17,12,1,11,8.33,91.67
221,SR-ARE,17,15,0,15,0.0,100.0
221,SR-MMP,17,11,2,9,18.18,81.82
221,NR-AhR,17,15,2,13,13.33,86.67
221,NR-ER-LBD,17,14,0,14,0.0,100.0
221,SR-ATAD5,17,14,1,13,7.14,92.86
221,SR-p53,17,15,2,13,13.33,86.67
222,NR-AR,14,13,1,12,7.69,92.31
222,NR-Aromatase,14,11,0,11,0.0,100.0
222,NR-PPAR-gamma,14,12,1,11,8.33,91.67
222,SR-HSE,14,8,0,8,0.0,100.0
222,NR-AR-LBD,14,12,0,12,0.0,100.0
222,NR-ER,14,12,2,10,16.67,83.33
222,SR-ARE,14,7,0,7,0.0,100.0
222,SR-MMP,14,11,2,9,18.18,81.82
222,NR-AhR,14,12,1,11,8.33,91.67
222,NR-ER-LBD,14,12,1,11,8.33,91.67
222,SR-ATAD5,14,13,2,11,15.38,84.62
222,SR-p53,14,12,3,9,25.0,75.0
223,NR-AR,5,4,0,4,0.0,100.0
223,NR-Aromatase,5,4,0,4,0.0,100.0
223,NR-PPAR-gamma,5,3,0,3,0.0,100.0
223,SR-HSE,5,5,0,5,0.0,100.0
223,NR-AR-LBD,5,4,0,4,0.0,100.0
223,NR-ER,5,4,0,4,0.0,100.0
223,SR-ARE,5,3,0,3,0.0,100.0
223,SR-MMP,5,3,0,3,0.0,100.0
223,NR-AhR,5,4,0,4,0.0,100.0
223,NR-ER-LBD,5,4,0,4,0.0,100.0
223,SR-ATAD5,5,4,0,4,0.0,100.0
223,SR-p53,5,4,0,4,0.0,100.0
224,NR-AR,10,10,2,8,20.0,80.0
224,NR-Aromatase,10,8,1,7,12.5,87.5
224,NR-PPAR-gamma,10,10,0,10,0.0,100.0
224,SR-HSE,10,7,0,7,0.0,100.0
224,NR-AR-LBD,10,9,1,8,11.11,88.89
224,NR-ER,10,9,2,7,22.22,77.78
224,SR-ARE,10,6,1,5,16.67,83.33
224,SR-MMP,10,9,1,8,11.11,88.89
224,NR-AhR,10,9,0,9,0.0,100.0
224,NR-ER-LBD,10,10,1,9,10.0,90.0
224,SR-ATAD5,10,10,0,10,0.0,100.0
224,SR-p53,10,9,0,9,0.0,100.0
225,NR-AR,6,5,0,5,0.0,100.0
225,NR-Aromatase,6,5,1,4,20.0,80.0
225,NR-PPAR-gamma,6,5,0,5,0.0,100.0
225,SR-HSE,6,6,0,6,0.0,100.0
225,NR-AR-LBD,6,4,0,4,0.0,100.0
225,NR-ER,6,3,0,3,0.0,100.0
225,SR-ARE,6,6,2,4,33.33,66.67
225,SR-MMP,6,5,1,4,20.0,80.0
225,NR-AhR,6,4,2,2,50.0,50.0
225,NR-ER-LBD,6,5,0,5,0.0,100.0
225,SR-ATAD5,6,5,0,5,0.0,100.0
225,SR-p53,6,5,1,4,20.0,80.0
226,NR-AR,3,1,0,1,0.0,100.0
226,NR-Aromatase,3,1,0,1,0.0,100.0
226,NR-PPAR-gamma,3,1,0,1,0.0,100.0
226,SR-HSE,3,3,1,2,33.33,66.67
226,NR-AR-LBD,3,1,0,1,0.0,100.0
226,NR-ER,3,1,0,1,0.0,100.0
226,SR-ARE,3,1,1,0,100.0,0.0
226,SR-MMP,3,1,0,1,0.0,100.0
226,NR-AhR,3,1,0,1,0.0,100.0
226,NR-ER-LBD,3,1,0,1,0.0,100.0
226,SR-ATAD5,3,1,0,1,0.0,100.0
226,SR-p53,3,1,0,1,0.0,100.0
227,NR-AR,11,11,0,11,0.0,100.0
227,NR-Aromatase,11,7,0,7,0.0,100.0
227,NR-PPAR-gamma,11,8,1,7,12.5,87.5
227,SR-HSE,11,8,2,6,25.0,75.0
227,NR-AR-LBD,11,10,0,10,0.0,100.0
227,NR-ER,11,11,1,10,9.09,90.91
227,SR-ARE,11,6,1,5,16.67,83.33
227,SR-MMP,11,9,1,8,11.11,88.89
227,NR-AhR,11,7,1,6,14.29,85.71
227,NR-ER-LBD,11,9,0,9,0.0,100.0
227,SR-ATAD5,11,10,1,9,10.0,90.0
227,SR-p53,11,10,2,8,20.0,80.0
230,NR-AR,6,6,0,6,0.0,100.0
230,NR-Aromatase,6,5,0,5,0.0,100.0
230,NR-PPAR-gamma,6,6,0,6,0.0,100.0
230,SR-HSE,6,5,0,5,0.0,100.0
230,NR-AR-LBD,6,5,0,5,0.0,100.0
230,NR-ER,6,6,0,6,0.0,100.0
230,SR-ARE,6,5,1,4,20.0,80.0
230,SR-MMP,6,6,0,6,0.0,100.0
230,NR-AhR,6,5,1,4,20.0,80.0
230,NR-ER-LBD,6,6,0,6,0.0,100.0
230,SR-ATAD5,6,6,0,6,0.0,100.0
230,SR-p53,6,5,0,5,0.0,100.0
231,NR-AR,10,8,0,8,0.0,100.0
231,NR-Aromatase,10,8,1,7,12.5,87.5
231,NR-PPAR-gamma,10,6,0,6,0.0,100.0
231,SR-HSE,10,8,0,8,0.0,100.0
231,NR-AR-LBD,10,9,0,9,0.0,100.0
231,NR-ER,10,7,1,6,14.29,85.71
231,SR-ARE,10,8,1,7,12.5,87.5
231,SR-MMP,10,7,1,6,14.29,85.71
231,NR-AhR,10,8,1,7,12.5,87.5
231,NR-ER-LBD,10,9,1,8,11.11,88.89
231,SR-ATAD5,10,9,0,9,0.0,100.0
231,SR-p53,10,8,0,8,0.0,100.0
232,NR-AR,5,5,0,5,0.0,100.0
232,NR-Aromatase,5,4,0,4,0.0,100.0
232,NR-PPAR-gamma,5,4,0,4,0.0,100.0
232,SR-HSE,5,4,0,4,0.0,100.0
232,NR-AR-LBD,5,4,0,4,0.0,100.0
232,NR-ER,5,4,1,3,25.0,75.0
232,SR-ARE,5,4,0,4,0.0,100.0
232,SR-MMP,5,4,0,4,0.0,100.0
232,NR-AhR,5,5,0,5,0.0,100.0
232,NR-ER-LBD,5,5,0,5,0.0,100.0
232,SR-ATAD5,5,5,0,5,0.0,100.0
232,SR-p53,5,4,0,4,0.0,100.0
233,NR-AR,3,3,2,1,66.67,33.33
233,NR-Aromatase,3,2,0,2,0.0,100.0
233,NR-PPAR-gamma,3,3,0,3,0.0,100.0
233,SR-HSE,3,1,0,1,0.0,100.0
233,NR-AR-LBD,3,2,1,1,50.0,50.0
233,NR-ER,3,3,3,0,100.0,0.0
233,SR-ARE,3,1,0,1,0.0,100.0
233,SR-MMP,3,3,0,3,0.0,100.0
233,NR-AhR,3,3,0,3,0.0,100.0
233,NR-ER-LBD,3,3,3,0,100.0,0.0
233,SR-ATAD5,3,3,0,3,0.0,100.0
233,SR-p53,3,2,0,2,0.0,100.0
234,NR-AR,8,8,0,8,0.0,100.0
234,NR-Aromatase,8,6,2,4,33.33,66.67
234,NR-PPAR-gamma,8,6,0,6,0.0,100.0
234,SR-HSE,8,7,1,6,14.29,85.71
234,NR-AR-LBD,8,5,0,5,0.0,100.0
234,NR-ER,8,5,1,4,20.0,80.0
234,SR-ARE,8,6,1,5,16.67,83.33
234,SR-MMP,8,6,2,4,33.33,66.67
234,NR-AhR,8,8,3,5,37.5,62.5
234,NR-ER-LBD,8,6,1,5,16.67,83.33
234,SR-ATAD5,8,7,0,7,0.0,100.0
234,SR-p53,8,6,2,4,33.33,66.67
235,NR-AR,3,2,0,2,0.0,100.0
235,NR-Aromatase,3,2,0,2,0.0,100.0
235,NR-PPAR-gamma,3,2,0,2,0.0,100.0
235,SR-HSE,3,2,0,2,0.0,100.0
235,NR-AR-LBD,3,2,0,2,0.0,100.0
235,NR-ER,3,2,0,2,0.0,100.0
235,SR-ARE,3,1,0,1,0.0,100.0
235,SR-MMP,3,2,0,2,0.0,100.0
235,NR-AhR,3,2,0,2,0.0,100.0
235,NR-ER-LBD,3,2,0,2,0.0,100.0
235,SR-ATAD5,3,2,0,2,0.0,100.0
235,SR-p53,3,2,0,2,0.0,100.0
236,NR-AR,5,5,0,5,0.0,100.0
236,NR-Aromatase,5,4,0,4,0.0,100.0
236,NR-PPAR-gamma,5,5,1,4,20.0,80.0
236,SR-HSE,5,5,2,3,40.0,60.0
236,NR-AR-LBD,5,4,0,4,0.0,100.0
236,NR-ER,5,3,0,3,0.0,100.0
236,SR-ARE,5,5,2,3,40.0,60.0
236,SR-MMP,5,3,0,3,0.0,100.0
236,NR-AhR,5,4,0,4,0.0,100.0
236,NR-ER-LBD,5,5,1,4,20.0,80.0
236,SR-ATAD5,5,4,0,4,0.0,100.0
236,SR-p53,5,4,0,4,0.0,100.0
237,NR-AR,5,4,0,4,0.0,100.0
237,NR-Aromatase,5,3,0,3,0.0,100.0
237,NR-PPAR-gamma,5,5,1,4,20.0,80.0
237,SR-HSE,5,3,0,3,0.0,100.0
237,NR-AR-LBD,5,4,0,4,0.0,100.0
237,NR-ER,5,4,0,4,0.0,100.0
237,SR-ARE,5,4,0,4,0.0,100.0
237,SR-MMP,5,3,0,3,0.0,100.0
237,NR-AhR,5,5,0,5,0.0,100.0
237,NR-ER-LBD,5,2,0,2,0.0,100.0
237,SR-ATAD5,5,5,1,4,20.0,80.0
237,SR-p53,5,5,1,4,20.0,80.0
238,NR-AR,3,3,0,3,0.0,100.0
238,NR-Aromatase,3,2,0,2,0.0,100.0
238,NR-PPAR-gamma,3,3,1,2,33.33,66.67
238,SR-HSE,3,2,0,2,0.0,100.0
238,NR-AR-LBD,3,3,0,3,0.0,100.0
238,NR-ER,3,2,1,1,50.0,50.0
238,SR-ARE,3,2,0,2,0.0,100.0
238,SR-MMP,3,3,1,2,33.33,66.67
238,NR-AhR,3,3,0,3,0.0,100.0
238,NR-ER-LBD,3,3,1,2,33.33,66.67
238,SR-ATAD5,3,2,0,2,0.0,100.0
238,SR-p53,3,2,0,2,0.0,100.0
239,NR-AR,6,5,0,5,0.0,100.0
239,NR-Aromatase,6,5,0,5,0.0,100.0
239,NR-PPAR-gamma,6,4,0,4,0.0,100.0
239,SR-HSE,6,6,0,6,0.0,100.0
239,NR-AR-LBD,6,5,0,5,0.0,100.0
239,NR-ER,6,3,0,3,0.0,100.0
239,SR-ARE,6,6,1,5,16.67,83.33
239,SR-MMP,6,4,0,4,0.0,100.0
239,NR-AhR,6,5,0,5,0.0,100.0
239,NR-ER-LBD,6,5,0,5,0.0,100.0
239,SR-ATAD5,6,5,0,5,0.0,100.0
239,SR-p53,6,5,0,5,0.0,100.0
240,NR-AR,2,2,0,2,0.0,100.0
240,NR-Aromatase,2,2,0,2,0.0,100.0
240,NR-PPAR-gamma,2,2,0,2,0.0,100.0
240,SR-HSE,2,2,0,2,0.0,100.0
240,NR-AR-LBD,2,2,0,2,0.0,100.0
240,NR-ER,2,2,0,2,0.0,100.0
240,SR-ARE,2,2,0,2,0.0,100.0
240,SR-MMP,2,2,0,2,0.0,100.0
240,NR-AhR,2,2,1,1,50.0,50.0
240,NR-ER-LBD,2,2,0,2,0.0,100.0
240,SR-ATAD5,2,2,0,2,0.0,100.0
240,SR-p53,2,2,0,2,0.0,100.0
241,NR-AR,4,3,1,2,33.33,66.67
241,NR-Aromatase,4,1,0,1,0.0,100.0
241,NR-PPAR-gamma,4,3,1,2,33.33,66.67
241,SR-HSE,4,2,0,2,0.0,100.0
241,NR-AR-LBD,4,3,1,2,33.33,66.67
241,NR-ER,4,3,0,3,0.0,100.0
241,SR-ARE,4,1,0,1,0.0,100.0
241,SR-MMP,4,3,1,2,33.33,66.67
241,NR-AhR,4,4,0,4,0.0,100.0
241,NR-ER-LBD,4,2,0,2,0.0,100.0
241,SR-ATAD5,4,3,1,2,33.33,66.67
241,SR-p53,4,4,1,3,25.0,75.0
242,NR-AR,2,2,0,2,0.0,100.0
242,NR-Aromatase,2,2,0,2,0.0,100.0
242,NR-PPAR-gamma,2,2,0,2,0.0,100.0
242,SR-HSE,2,1,0,1,0.0,100.0
242,NR-AR-LBD,2,2,0,2,0.0,100.0
242,NR-ER,2,1,0,1,0.0,100.0
242,SR-ARE,2,1,0,1,0.0,100.0
242,SR-MMP,2,2,1,1,50.0,50.0
242,NR-AhR,2,2,0,2,0.0,100.0
242,NR-ER-LBD,2,1,0,1,0.0,100.0
242,SR-ATAD5,2,2,0,2,0.0,100.0
242,SR-p53,2,2,0,2,0.0,100.0
243,NR-AR,6,5,0,5,0.0,100.0
243,NR-Aromatase,6,4,0,4,0.0,100.0
243,NR-PPAR-gamma,6,5,0,5,0.0,100.0
243,SR-HSE,6,6,0,6,0.0,100.0
243,NR-AR-LBD,6,5,0,5,0.0,100.0
243,NR-ER,6,5,0,5,0.0,100.0
243,SR-ARE,6,6,1,5,16.67,83.33
243,SR-MMP,6,5,0,5,0.0,100.0
243,NR-AhR,6,5,0,5,0.0,100.0
243,NR-ER-LBD,6,5,0,5,0.0,100.0
243,SR-ATAD5,6,5,0,5,0.0,100.0
243,SR-p53,6,5,0,5,0.0,100.0
245,NR-AR,2,2,0,2,0.0,100.0
245,NR-Aromatase,2,2,0,2,0.0,100.0
245,NR-PPAR-gamma,2,2,0,2,0.0,100.0
245,SR-HSE,2,2,0,2,0.0,100.0
245,NR-AR-LBD,2,2,0,2,0.0,100.0
245,NR-ER,2,2,0,2,0.0,100.0
245,SR-ARE,2,2,0,2,0.0,100.0
245,SR-MMP,2,1,0,1,0.0,100.0
245,NR-AhR,2,2,0,2,0.0,100.0
245,NR-ER-LBD,2,2,0,2,0.0,100.0
245,SR-ATAD5,2,2,0,2,0.0,100.0
245,SR-p53,2,2,0,2,0.0,100.0
246,NR-AR,11,10,1,9,10.0,90.0
246,NR-Aromatase,11,7,1,6,14.29,85.71
246,NR-PPAR-gamma,11,10,0,10,0.0,100.0
246,SR-HSE,11,9,0,9,0.0,100.0
246,NR-AR-LBD,11,10,1,9,10.0,90.0
246,NR-ER,11,8,2,6,25.0,75.0
246,SR-ARE,11,9,2,7,22.22,77.78
246,SR-MMP,11,8,1,7,12.5,87.5
246,NR-AhR,11,8,0,8,0.0,100.0
246,NR-ER-LBD,11,10,2,8,20.0,80.0
246,SR-ATAD5,11,10,0,10,0.0,100.0
246,SR-p53,11,9,1,8,11.11,88.89
247,NR-AR,2,2,0,2,0.0,100.0
247,NR-Aromatase,2,2,0,2,0.0,100.0
247,NR-PPAR-gamma,2,2,0,2,0.0,100.0
247,SR-HSE,2,2,0,2,0.0,100.0
247,NR-AR-LBD,2,2,0,2,0.0,100.0
247,NR-ER,2,2,0,2,0.0,100.0
247,SR-MMP,2,1,0,1,0.0,100.0
247,NR-AhR,2,1,0,1,0.0,100.0
247,NR-ER-LBD,2,2,0,2,0.0,100.0
247,SR-ATAD5,2,2,0,2,0.0,100.0
247,SR-p53,2,2,0,2,0.0,100.0
248,NR-AR,24,24,4,20,16.67,83.33
248,NR-Aromatase,24,18,3,15,16.67,83.33
248,NR-PPAR-gamma,24,22,0,22,0.0,100.0
248,SR-HSE,24,21,2,19,9.52,90.48
248,NR-AR-LBD,24,23,3,20,13.04,86.96
248,NR-ER,24,22,4,18,18.18,81.82
248,SR-ARE,24,12,1,11,8.33,91.67
248,SR-MMP,24,19,3,16,15.79,84.21
248,NR-AhR,24,20,2,18,10.0,90.0
248,NR-ER-LBD,24,23,3,20,13.04,86.96
248,SR-ATAD5,24,23,1,22,4.35,95.65
248,SR-p53,24,21,1,20,4.76,95.24
249,NR-AR,12,9,0,9,0.0,100.0
249,NR-Aromatase,12,8,0,8,0.0,100.0
249,NR-PPAR-gamma,12,9,1,8,11.11,88.89
249,SR-HSE,12,11,0,11,0.0,100.0
249,NR-AR-LBD,12,9,0,9,0.0,100.0
249,NR-ER,12,9,0,9,0.0,100.0
249,SR-ARE,12,8,0,8,0.0,100.0
249,SR-MMP,12,8,2,6,25.0,75.0
249,NR-AhR,12,9,0,9,0.0,100.0
249,NR-ER-LBD,12,8,0,8,0.0,100.0
249,SR-ATAD5,12,9,1,8,11.11,88.89
249,SR-p53,12,10,1,9,10.0,90.0
250,NR-AR,7,7,1,6,14.29,85.71
250,NR-Aromatase,7,6,0,6,0.0,100.0
250,NR-PPAR-gamma,7,5,0,5,0.0,100.0
250,SR-HSE,7,5,0,5,0.0,100.0
250,NR-AR-LBD,7,7,1,6,14.29,85.71
250,NR-ER,7,6,2,4,33.33,66.67
250,SR-ARE,7,5,2,3,40.0,60.0
250,SR-MMP,7,3,0,3,0.0,100.0
250,NR-AhR,7,6,1,5,16.67,83.33
250,NR-ER-LBD,7,7,1,6,14.29,85.71
250,SR-ATAD5,7,6,0,6,0.0,100.0
250,SR-p53,7,7,1,6,14.29,85.71
251,NR-AR,8,8,1,7,12.5,87.5
251,NR-Aromatase,8,5,2,3,40.0,60.0
251,NR-PPAR-gamma,8,8,0,8,0.0,100.0
251,SR-HSE,8,7,1,6,14.29,85.71
251,NR-AR-LBD,8,8,1,7,12.5,87.5
251,NR-ER,8,4,2,2,50.0,50.0
251,SR-ARE,8,4,1,3,25.0,75.0
251,SR-MMP,8,8,5,3,62.5,37.5
251,NR-AhR,8,6,2,4,33.33,66.67
251,NR-ER-LBD,8,7,1,6,14.29,85.71
251,SR-ATAD5,8,7,0,7,0.0,100.0
251,SR-p53,8,7,1,6,14.29,85.71
252,NR-AR,6,6,1,5,16.67,83.33
252,NR-Aromatase,6,5,0,5,0.0,100.0
252,NR-PPAR-gamma,6,5,0,5,0.0,100.0
252,SR-HSE,6,4,0,4,0.0,100.0
252,NR-AR-LBD,6,5,1,4,20.0,80.0
252,NR-ER,6,4,1,3,25.0,75.0
252,SR-ARE,6,2,1,1,50.0,50.0
252,SR-MMP,6,5,1,4,20.0,80.0
252,NR-AhR,6,3,0,3,0.0,100.0
252,NR-ER-LBD,6,6,0,6,0.0,100.0
252,SR-ATAD5,6,5,0,5,0.0,100.0
252,SR-p53,6,5,0,5,0.0,100.0
253,NR-AR,1,1,0,1,0.0,100.0
253,NR-PPAR-gamma,1,1,0,1,0.0,100.0
253,SR-HSE,1,1,0,1,0.0,100.0
253,NR-AR-LBD,1,1,0,1,0.0,100.0
253,NR-ER,1,1,0,1,0.0,100.0
253,SR-ARE,1,1,0,1,0.0,100.0
253,SR-MMP,1,1,0,1,0.0,100.0
253,NR-AhR,1,1,0,1,0.0,100.0
253,NR-ER-LBD,1,1,0,1,0.0,100.0
253,SR-ATAD5,1,1,0,1,0.0,100.0
253,SR-p53,1,1,0,1,0.0,100.0
254,NR-AR,12,12,0,12,0.0,100.0
254,NR-Aromatase,12,8,0,8,0.0,100.0
254,NR-PPAR-gamma,12,8,1,7,12.5,87.5
254,SR-HSE,12,9,1,8,11.11,88.89
254,NR-AR-LBD,12,12,1,11,8.33,91.67
254,NR-ER,12,6,0,6,0.0,100.0
254,SR-ARE,12,5,0,5,0.0,100.0
254,SR-MMP,12,7,1,6,14.29,85.71
254,NR-AhR,12,11,2,9,18.18,81.82
254,NR-ER-LBD,12,11,1,10,9.09,90.91
254,SR-ATAD5,12,12,2,10,16.67,83.33
254,SR-p53,12,11,1,10,9.09,90.91
255,NR-AR,16,16,2,14,12.5,87.5
255,NR-Aromatase,16,11,4,7,36.36,63.64
255,NR-PPAR-gamma,16,13,1,12,7.69,92.31
255,SR-HSE,16,13,1,12,7.69,92.31
255,NR-AR-LBD,16,14,2,12,14.29,85.71
255,NR-ER,16,13,1,12,7.69,92.31
255,SR-ARE,16,12,6,6,50.0,50.0
255,SR-MMP,16,10,2,8,20.0,80.0
255,NR-AhR,16,12,0,12,0.0,100.0
255,NR-ER-LBD,16,13,1,12,7.69,92.31
255,SR-ATAD5,16,15,1,14,6.67,93.33
255,SR-p53,16,12,1,11,8.33,91.67
256,NR-AR,2,1,0,1,0.0,100.0
256,NR-Aromatase,2,1,1,0,100.0,0.0
256,NR-PPAR-gamma,2,1,0,1,0.0,100.0
256,SR-HSE,2,1,0,1,0.0,100.0
256,NR-AR-LBD,2,1,0,1,0.0,100.0
256,NR-ER,2,1,1,0,100.0,0.0
256,SR-ARE,2,1,0,1,0.0,100.0
256,SR-MMP,2,1,1,0,100.0,0.0
256,NR-AhR,2,1,1,0,100.0,0.0
256,NR-ER-LBD,2,1,0,1,0.0,100.0
256,SR-ATAD5,2,1,1,0,100.0,0.0
256,SR-p53,2,1,0,1,0.0,100.0
257,NR-AR,7,5,0,5,0.0,100.0
257,NR-Aromatase,7,5,0,5,0.0,100.0
257,NR-PPAR-gamma,7,5,0,5,0.0,100.0
257,SR-HSE,7,7,0,7,0.0,100.0
257,NR-AR-LBD,7,5,0,5,0.0,100.0
257,NR-ER,7,5,1,4,20.0,80.0
257,SR-ARE,7,5,0,5,0.0,100.0
257,SR-MMP,7,5,1,4,20.0,80.0
257,NR-AhR,7,5,0,5,0.0,100.0
257,NR-ER-LBD,7,5,1,4,20.0,80.0
257,SR-ATAD5,7,5,0,5,0.0,100.0
257,SR-p53,7,5,0,5,0.0,100.0
258,NR-AR,6,5,0,5,0.0,100.0
258,NR-Aromatase,6,3,0,3,0.0,100.0
258,NR-PPAR-gamma,6,4,0,4,0.0,100.0
258,SR-HSE,6,4,1,3,25.0,75.0
258,NR-AR-LBD,6,4,0,4,0.0,100.0
258,NR-ER,6,3,0,3,0.0,100.0
258,SR-ARE,6,4,1,3,25.0,75.0
258,SR-MMP,6,4,1,3,25.0,75.0
258,NR-AhR,6,5,0,5,0.0,100.0
258,NR-ER-LBD,6,4,0,4,0.0,100.0
258,SR-ATAD5,6,5,0,5,0.0,100.0
258,SR-p53,6,3,0,3,0.0,100.0
259,NR-AR,3,2,0,2,0.0,100.0
259,NR-Aromatase,3,1,0,1,0.0,100.0
259,NR-PPAR-gamma,3,1,0,1,0.0,100.0
259,SR-HSE,3,3,0,3,0.0,100.0
259,NR-AR-LBD,3,1,0,1,0.0,100.0
259,NR-ER,3,1,0,1,0.0,100.0
259,SR-ARE,3,1,0,1,0.0,100.0
259,SR-MMP,3,2,2,0,100.0,0.0
259,NR-AhR,3,2,0,2,0.0,100.0
259,NR-ER-LBD,3,2,0,2,0.0,100.0
259,SR-ATAD5,3,1,0,1,0.0,100.0
259,SR-p53,3,3,0,3,0.0,100.0
260,NR-AR,1,1,0,1,0.0,100.0
260,NR-Aromatase,1,1,0,1,0.0,100.0
260,NR-PPAR-gamma,1,1,0,1,0.0,100.0
260,SR-HSE,1,1,0,1,0.0,100.0
260,NR-AR-LBD,1,1,0,1,0.0,100.0
260,NR-ER,1,1,0,1,0.0,100.0
260,SR-ARE,1,1,0,1,0.0,100.0
260,SR-MMP,1,1,0,1,0.0,100.0
260,NR-AhR,1,1,0,1,0.0,100.0
260,NR-ER-LBD,1,1,0,1,0.0,100.0
260,SR-ATAD5,1,1,0,1,0.0,100.0
260,SR-p53,1,1,0,1,0.0,100.0
261,NR-AR,4,4,0,4,0.0,100.0
261,NR-Aromatase,4,3,0,3,0.0,100.0
261,NR-PPAR-gamma,4,4,0,4,0.0,100.0
261,SR-HSE,4,2,0,2,0.0,100.0
261,NR-AR-LBD,4,4,0,4,0.0,100.0
261,NR-ER,4,3,0,3,0.0,100.0
261,SR-ARE,4,2,0,2,0.0,100.0
261,SR-MMP,4,4,1,3,25.0,75.0
261,NR-AhR,4,3,0,3,0.0,100.0
261,NR-ER-LBD,4,4,0,4,0.0,100.0
261,SR-ATAD5,4,4,0,4,0.0,100.0
261,SR-p53,4,4,1,3,25.0,75.0
262,NR-AR,6,5,0,5,0.0,100.0
262,NR-Aromatase,6,4,0,4,0.0,100.0
262,NR-PPAR-gamma,6,5,1,4,20.0,80.0
262,SR-HSE,6,4,1,3,25.0,75.0
262,NR-AR-LBD,6,4,0,4,0.0,100.0
262,NR-ER,6,4,0,4,0.0,100.0
262,SR-ARE,6,2,0,2,0.0,100.0
262,SR-MMP,6,4,0,4,0.0,100.0
262,NR-AhR,6,4,0,4,0.0,100.0
262,NR-ER-LBD,6,4,0,4,0.0,100.0
262,SR-ATAD5,6,5,1,4,20.0,80.0
262,SR-p53,6,5,1,4,20.0,80.0
263,NR-AR,25,22,0,22,0.0,100.0
263,NR-Aromatase,25,18,0,18,0.0,100.0
263,NR-PPAR-gamma,25,18,0,18,0.0,100.0
263,SR-HSE,25,23,1,22,4.35,95.65
263,NR-AR-LBD,25,21,0,21,0.0,100.0
263,NR-ER,25,20,0,20,0.0,100.0
263,SR-ARE,25,19,2,17,10.53,89.47
263,SR-MMP,25,19,2,17,10.53,89.47
263,NR-AhR,25,19,3,16,15.79,84.21
263,NR-ER-LBD,25,22,0,22,0.0,100.0
263,SR-ATAD5,25,22,0,22,0.0,100.0
263,SR-p53,25,20,0,20,0.0,100.0
264,NR-AR,21,18,1,17,5.56,94.44
264,NR-Aromatase,21,11,0,11,0.0,100.0
264,NR-PPAR-gamma,21,18,2,16,11.11,88.89
264,SR-HSE,21,17,2,15,11.76,88.24
264,NR-AR-LBD,21,15,0,15,0.0,100.0
264,NR-ER,21,9,0,9,0.0,100.0
264,SR-ARE,21,14,2,12,14.29,85.71
264,SR-MMP,21,14,3,11,21.43,78.57
264,NR-AhR,21,15,2,13,13.33,86.67
264,NR-ER-LBD,21,18,1,17,5.56,94.44
264,SR-ATAD5,21,16,1,15,6.25,93.75
264,SR-p53,21,16,1,15,6.25,93.75
265,NR-AR,1,1,0,1,0.0,100.0
265,NR-PPAR-gamma,1,1,1,0,100.0,0.0
265,NR-ER,1,1,0,1,0.0,100.0
265,NR-AhR,1,1,0,1,0.0,100.0
265,NR-ER-LBD,1,1,0,1,0.0,100.0
265,SR-p53,1,1,0,1,0.0,100.0
267,NR-AR,6,6,0,6,0.0,100.0
267,NR-Aromatase,6,4,0,4,0.0,100.0
267,NR-PPAR-gamma,6,6,0,6,0.0,100.0
267,SR-HSE,6,4,0,4,0.0,100.0
267,NR-AR-LBD,6,6,0,6,0.0,100.0
267,NR-ER,6,4,1,3,25.0,75.0
267,SR-ARE,6,3,0,3,0.0,100.0
267,SR-MMP,6,5,0,5,0.0,100.0
267,NR-AhR,6,5,0,5,0.0,100.0
267,NR-ER-LBD,6,6,0,6,0.0,100.0
267,SR-ATAD5,6,5,0,5,0.0,100.0
